path	type	bytes	sha256	link_target	component	port_status	linux_6_6_replacement	build_policy	notes
system/linux/linux-2.6.x/arch/mips/realtek/rtl8389/mem.c	file	1722	c20813d3e9bae6f7dc02e1f14a4b5cf02d06685176885ffd12f70b645ea48060		RTL8389 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; RTL8389 family constants alone are not a functional driver.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8389/printf.c	file	2081	31301eebcc8c514c2282eab0f821a3d62d1020100d85ed84c9304bd57e9d1d69		RTL8389 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; RTL8389 family constants alone are not a functional driver.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8389/rtl8389IRQ.S	file	1599	b96b378bd04001c0bbd856691f25a513b57fb159725881ebe4a09aee3b84a201		RTL8389 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; RTL8389 family constants alone are not a functional driver.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8389/setup.c	file	4049	ba3d670cdb9e8eb77d3ad6d708a10ea9d959631793e0c4efe1c829a67ce99d75		RTL8389 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; RTL8389 family constants alone are not a functional driver.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8390/Kconfig	file	166	f96d4448ce168928fced8d0b78b48aa25617182698e2a085073ebcdbd1ed3da6		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8390/Makefile	file	180	384371e92ccaa17bcb0f8c86900f97d2418e236bff6a8730aad286d7afa34189		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8390/int.c	file	4640	4c0679dbfb6f552fc5cdcfa71de85de2fc61e8c0264a3fe2e372ad6a0a059d14		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8390/mem.c	file	1733	4f0a04e29b263c118d67bd7c407ff333bc6e42b1302fe5279c9993ced9923be3		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8390/printf.c	file	2043	7387b0ffae3a9edf8a2dd311c801832866ef302b9d931af9200c895db34d3090		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl8390/setup.c	file	4594	993319df3e200df475632e836778e75fd3de680c04a8400aeb93cc7671c2d6eb		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/Kconfig	file	166	f96d4448ce168928fced8d0b78b48aa25617182698e2a085073ebcdbd1ed3da6		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/Makefile	file	221	b707532f691bb9d7380f0c00bc9f54a5f934fc63269fe81373196905d6576475		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/chip.h	symlink	43	d366a53a0877699a11c33b5c6511ddc02c6ab7820d17f0b3722371af841d36a5	../../../../../../include/drv/swcore/chip.h	legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/chip_probe.c	symlink	35	87733fe0ced3bcc0489aa99b2f0aa8c1aca792b627c1d2aad2da519c3c838612	../../../../../../drv/swcore/chip.c	legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/int.c	file	9365	d9f55c541b06cb5282a5dd955071f900009ca59adc88404c14cb7750513b1506		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/mem.c	file	1733	4f0a04e29b263c118d67bd7c407ff333bc6e42b1302fe5279c9993ced9923be3		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/printf.c	file	2043	7387b0ffae3a9edf8a2dd311c801832866ef302b9d931af9200c895db34d3090		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/rtl8316sIRQ.S	file	795	99819959128d13a963de1bf21fcbee1a33bb4dccbec4f53d3b00bb9e8c5d614d		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl83xx-universal-bsp/setup.c	file	12977	a6a8aa614d5b57dc5b192f607e219542169e53ab72a16bf2403fe77c5516bec6		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl_glue.c	file	42466	b3932f0d0237ceffad321c3181ad5f76f0b00f4073712efff6271de6b1c7356f		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/arch/mips/realtek/rtl_utils.c	file	10434	27ab876a6a66cec9a67c24273d5b3e7c32616e1f26e50dd9f8ced0f0ef66417d		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/drivers/mtd/maps/rtk_nor_flash.c	file	5438	698dba988f86a0cfb0f2066e80ab8223f1093c552f87b31b1fe1274a05ef819c		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/drivers/mtd/maps/rtk_spi_flash_mio.c	file	88571	4b4392e6e5d62c5a0626965613e71e61074528bcd5c8fef508d7a750c557e596		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/drivers/mtd/maps/rtk_spi_flash_sio.c	file	44493	56ead254800d30614df26478924293615ce2bb2c578cb1c8ed98b96b27f33fb0		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8328/platform.h	file	7609	a489b0450fb9d561c987765e197e6387fe62ec338829eb403b776e60f45d09c0		RTL8328 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; do not claim operational RTL8328 datapath support.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8328/prom.h	file	967	6345ed510edb2be909ac2de8f24464209cea69149a8e1a5a3bf9848f9d827014		RTL8328 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; do not claim operational RTL8328 datapath support.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8380/platform.h	file	8766	cff96f51fb6dbed0c1dc6f31607e0d73acf6cf8c6f4cccb9d0967854b95a93a7		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8380/prom.h	file	967	6345ed510edb2be909ac2de8f24464209cea69149a8e1a5a3bf9848f9d827014		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8389/platform.h	file	3114	6c18e6158d70109eff2c36d79ad52ddf33b1aff8ffadc49f8093da8f5e00e963		RTL8389 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; RTL8389 family constants alone are not a functional driver.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8389/prom.h	file	957	ddf6c350d463f170acbbde761cdb823936cea8974f5c385bfb9d0d057f1f2c84		RTL8389 switch/NIC/BSP	legacy-chip-gap-retained	No verified native Linux 6.6 DSA/Ethernet implementation	not-built	Source retained for register-level reference; RTL8389 family constants alone are not a functional driver.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8390/platform.h	file	8414	42ce17ddbfc12f7b4b2cd4b9a410f19e1265d434ca9db8591bbda6238b5d26f4		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl8390/prom.h	file	967	6345ed510edb2be909ac2de8f24464209cea69149a8e1a5a3bf9848f9d827014		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl83xx-universal-bsp/platform.h	file	11698	1a3aefe1b7a4f2360f42d417542567a96445a52cfa929eac21d05c50873b81c4		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl83xx-universal-bsp/prom.h	file	967	6345ed510edb2be909ac2de8f24464209cea69149a8e1a5a3bf9848f9d827014		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl_assert.h	file	240	f42884cece0caf59ddde94b4e369f221bfe031cdf9d7b486bbb3da4eababf47e		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl_error.h	file	430	7b1f3e45304e77bbcb0bcb51ab8542b34543dfdde33cd0d1671c0980586cd640		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl_glue.h	file	22237	a42660bea4356a848e7b6180f7429118b690ddc0a71f60e8e42bf6f497f3d8b1		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl_queue.h	file	30129	fd885e59c67d99226e4564f55ea3f43fb0875bcbb5e27577420697ad5bf3a48f		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl_types.h	file	16263	ad72ca7f9040885f7478ad3d4f96d5be4ce5d8776998a49c5c261617ca022ac8		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/asm-mips/mach-realtek/rtl_utils.h	file	2136	b9ec8060d133278fdb65d64a05f45107955f0112120d02389af96a46a8c5803f		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/linux/mtd/rtk_flash_common.h	file	24584	cafc0c1635ea6d64a5241913e754dc91978febe07037bc3c399be01dde410fa9		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/linux/mtd/rtk_norflash.h	file	1532	5e6d8d870a677e3cf50cbbeeeb907051a1e0e859b8a58fd60d458fc145716566		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/linux/mtd/rtk_spiflash_mio.h	file	11291	c14f4c12cb62315ac0af5cec032bc6f8db53c07aeb9084152a41abb4b3f783ba		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/linux-2.6.x/include/linux/mtd/rtk_spiflash_sio.h	file	6954	e31fb6da0bdd200f3a2fdd9820fe3600da8a62e8132dfc0c32a36c66b65af19c		legacy Linux glue	legacy-kernel-glue-replaced	OpenWrt target integration and native Linux subsystem APIs	not-built	Legacy SDK glue is retained only for behavior comparison.
system/linux/rtcore/Makefile	file	147	4c18c69298b44f88f8987493a06d856a8c643c2a8044a586d01e5053932c41bc		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtcore/rtcore.h	file	7455	ad4d48dc43814b5e63f071707ed7dccdaf445e18dbb9a10c953f77196dfcf2bc		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtcore/rtcore_drv.c	file	35216	78f0369c5d13e258e27adf5175910ff90bce067f1193da9a0617649a7e2dc237		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtcore/rtcore_export.c	file	8700	d043f98358b8668cc420188d11b36b6debd0b29184474ebb88c94c13ada5ef79		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtcore/user/rtcore_drv_usr.c	file	10424	4ad6716dd88b8028038ea1891814f0d77400bf55bd0043c44af6d7815d00e333		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtcore/user/rtcore_drv_usr.h	file	2342	9ef6220bdd6a9a9bcbb0f610507104d31e51171a5ac271217d1bdf6038484352		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtdrv/Makefile	file	152	c6d3d95557a517eafb44857357d3ca736c98bd4f8c79e79cd1d1859cccf4054d		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtdrv/ext/rtdrv_netfilter_ext_8380.c	file	5868	409620d37000bc6ab0eff1099842ff6986c607b0fc42018c1498997e76bf6845		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtdrv/ext/rtdrv_netfilter_ext_8380.h	file	14893	edddc85563fd70163f69c79165b4c79bd09a29254eda67194f4a236daf69b8a5		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtdrv/ext/rtdrv_netfilter_ext_8390.c	file	82364	9111187d16ee01813c1500c5239348c35402362255ca9ef0d4e302429554e7da		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
system/linux/rtdrv/ext/rtdrv_netfilter_ext_8390.h	file	14920	4742bc962c11c14dc81cdeba4c4447646fce404f9c291d833f74e4c61119be7b		legacy SDK kernel ABI	legacy-kernel-module-replaced	native DSA/Ethernet drivers and standard netlink/ioctl APIs	not-built	Uses removed Linux-2.6 file_operations/ioctl/task APIs; retaining it as a loadable module would duplicate and bypass native subsystems.
